customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00713,Female,1,No,No,43,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,47.44,2083.77,No
CUST-00714,Male,0,No,No,40,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,113.6,2797.88,No
CUST-00715,Male,0,No,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,44.79,624.6,No
CUST-00716,Female,0,No,No,39,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,122.01,2508.19,No
CUST-00717,Male,0,No,No,8,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,137.33,801.6,No
CUST-00718,Female,0,No,No,7,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),102.24,714.84,Yes
CUST-00719,Male,1,Yes,Yes,5,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),84.34,147.15,No
CUST-00720,Female,0,No,No,42,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),81.83,1312.61,No
CUST-00721,Female,0,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),86.98,5359.74,Yes
CUST-00722,Female,0,No,No,0,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Mailed check,111.06,37.99,No
CUST-00723,Female,0,Yes,Yes,6,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,144.71,724.37,Yes
CUST-00724,Female,0,Yes,No,39,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,104.32,2969.38,Yes
CUST-00725,Male,1,Yes,No,47,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.95,2945.67,No
CUST-00726,Female,0,No,No,25,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),55.85,834.01,No
CUST-00727,Male,0,No,No,8,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),87.71,488.47,No
CUST-00728,Male,1,No,No,48,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.66,1615.23,Yes
CUST-00729,Female,1,Yes,No,22,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),102.15,1786.12,Yes
CUST-00730,Male,0,No,Yes,41,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,65.33,2712.67,No
CUST-00731,Male,0,No,No,55,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,108.66,6013.97,Yes
CUST-00732,Male,0,Yes,No,19,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,122.05,1665.08,No
CUST-00733,Female,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,96.67,1172.63,Yes
CUST-00734,Female,0,Yes,Yes,43,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,92.84,2727.51,No
CUST-00735,Male,0,No,Yes,49,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),156.43,5621.44,No
CUST-00736,Female,0,No,No,8,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,130.57,833.37,No
CUST-00737,Male,0,Yes,No,31,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),54.39,1668.57,No
CUST-00738,Female,0,No,Yes,4,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),64.48,252.47,No
CUST-00739,Female,0,Yes,No,67,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,No,Electronic check,84.11,5631.43,No
CUST-00740,Male,0,Yes,Yes,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,165.71,204.26,Yes
CUST-00741,Male,0,No,No,21,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),103.93,1114.72,No
CUST-00742,Male,1,Yes,No,24,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,68.48,1615.3,Yes
CUST-00743,Female,1,Yes,No,50,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,163.92,5295.26,No
CUST-00744,Male,0,Yes,No,62,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),118.29,6112.31,Yes
CUST-00745,Male,0,No,Yes,52,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,124.4,4318.96,No
CUST-00746,Female,0,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),63.96,3753.41,No
CUST-00747,Female,1,Yes,No,16,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),96.1,865.37,No
CUST-00748,Female,0,Yes,No,8,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,45.41,181.83,No
CUST-00749,Female,0,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),60.47,3593.6,No
CUST-00750,Female,1,No,Yes,58,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),112.52,3337.45,No
CUST-00751,Male,0,No,No,34,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),135.75,3616.11,No
CUST-00752,Male,0,No,No,54,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,123.88,5219.86,No
CUST-00753,Female,0,Yes,No,58,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,130.07,5732.3,No
CUST-00754,Male,0,No,No,56,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,65.76,1469.01,No
CUST-00755,Female,0,No,Yes,21,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),145.05,2239.42,No
CUST-00756,Male,1,Yes,No,26,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Mailed check,78.69,2040.83,No
CUST-00757,Female,0,Yes,Yes,25,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),142.92,2558.73,No
CUST-00758,Male,1,Yes,No,31,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),93.99,1706.15,No
CUST-00759,Male,1,Yes,No,25,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,103.51,1865.17,No
CUST-00760,Male,0,Yes,Yes,48,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Mailed check,26.33,1306.91,No
CUST-00761,Female,1,Yes,Yes,54,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),107.31,3785.94,No
CUST-00762,Female,0,Yes,Yes,56,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,147.1,4859.16,No
CUST-00763,Female,0,Yes,Yes,65,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,139.29,7040.2,No
CUST-00764,Female,0,Yes,Yes,14,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),20.84,265.23,No
CUST-00765,Male,0,No,Yes,47,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,107.99,3660.33,No
CUST-00766,Male,0,No,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),71.78,1615.36,Yes
CUST-00767,Male,0,Yes,No,40,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,130.31,3490.93,Yes
CUST-00768,Male,0,No,Yes,66,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,94.93,6309.56,No
CUST-00769,Female,0,Yes,No,20,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,129.95,2027.74,Yes
CUST-00770,Male,0,No,No,45,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Electronic check,48.13,2117.55,No
CUST-00771,Female,1,No,No,28,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),89.3,1616.76,No
CUST-00772,Male,0,No,No,19,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),37.94,757.64,No
CUST-00773,Female,0,No,No,16,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,61.3,976.22,Yes
CUST-00774,Female,0,No,No,36,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),66.71,2412.49,Yes
CUST-00775,Female,1,Yes,Yes,30,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),86.53,977.93,Yes
CUST-00776,Male,0,Yes,No,63,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,92.19,5840.48,Yes
CUST-00777,Male,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,29.23,397.34,No
CUST-00778,Male,0,Yes,No,27,Yes,Yes,No,Yes,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),74.75,543.91,Yes
CUST-00779,Female,0,Yes,No,64,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),157.93,6497.97,Yes
CUST-00780,Female,0,Yes,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),75.41,1937.17,Yes
CUST-00781,Male,1,Yes,Yes,41,Yes,Yes,No,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,103.3,2854.63,No
CUST-00782,Male,0,No,No,33,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,67.03,2216.17,Yes
CUST-00783,Male,0,Yes,No,32,No,No phone service,No,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,92.14,1639.27,No
CUST-00784,Male,0,Yes,No,25,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,107.91,1597.49,Yes
CUST-00785,Female,0,No,Yes,69,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),113.26,7803.19,No
CUST-00786,Male,1,No,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,98.66,180.71,Yes
CUST-00787,Female,0,Yes,Yes,37,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),18.58,734.87,No
CUST-00788,Male,0,Yes,Yes,72,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),131.06,6470.73,No
CUST-00789,Male,0,Yes,Yes,61,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,49.34,3022.4,No
CUST-00790,Male,0,Yes,Yes,26,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,82.59,2099.87,No
CUST-00791,Female,1,No,No,10,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),124.65,1011.3,No
CUST-00792,Female,0,No,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),97.91,6051.97,No
CUST-00793,Female,0,Yes,No,0,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),68.43,0.0,No
CUST-00794,Female,0,Yes,Yes,15,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,93.99,1375.79,Yes
CUST-00795,Female,0,No,No,42,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,94.04,2278.31,Yes
CUST-00796,Male,1,No,No,14,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),105.1,827.56,No
CUST-00797,Female,0,Yes,No,44,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,70.74,2129.98,No
CUST-00798,Female,0,No,No,33,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,98.52,3234.62,No
CUST-00799,Female,0,No,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),88.16,6215.71,No
CUST-00800,Female,1,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),68.34,104.62,No
CUST-00801,Female,0,Yes,No,0,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,97.35,29.79,Yes
CUST-00802,Male,0,No,Yes,37,Yes,No,No,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,145.47,4223.55,No
CUST-00803,Male,1,Yes,Yes,37,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,70.0,1827.67,No
CUST-00804,Male,1,Yes,No,26,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),33.58,834.18,No
CUST-00805,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,118.49,110.07,Yes
CUST-00806,Female,0,Yes,No,9,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,110.58,426.58,Yes
CUST-00807,Male,0,No,No,45,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,127.88,3855.86,No
CUST-00808,Female,0,Yes,Yes,39,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,97.46,3778.52,No
CUST-00809,Female,1,Yes,Yes,0,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),124.98,0.0,No
CUST-00810,Male,0,Yes,No,30,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,144.39,3381.94,Yes
CUST-00811,Male,0,Yes,Yes,17,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),108.05,1862.44,Yes
CUST-00812,Male,0,No,No,33,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,135.62,3742.41,Yes
CUST-00813,Male,0,Yes,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,25.83,1640.85,No
CUST-00814,Male,0,No,No,1,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,62.57,14.87,No
CUST-00815,Male,0,Yes,No,24,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),79.29,1099.76,Yes
CUST-00816,Male,0,Yes,Yes,3,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),151.93,286.21,Yes
CUST-00817,Female,0,No,Yes,15,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),113.26,1690.23,No
CUST-00818,Male,0,No,Yes,35,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),119.83,2103.89,No
CUST-00819,Male,0,No,Yes,26,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,45.18,1211.91,Yes
CUST-00820,Female,0,Yes,No,16,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,115.07,1066.42,Yes
CUST-00821,Male,0,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,87.28,1189.44,No
CUST-00822,Female,1,No,No,44,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),54.8,1558.01,No
CUST-00823,Female,0,No,No,2,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,67.99,104.71,No
CUST-00824,Female,1,No,No,22,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),104.98,2354.69,Yes
CUST-00825,Male,1,No,No,56,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),81.09,1895.12,Yes
CUST-00826,Female,0,No,No,27,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),171.33,3035.54,Yes
CUST-00827,Male,0,Yes,No,17,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,34.57,581.14,No
CUST-00828,Female,0,No,No,70,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),49.72,3486.39,No
CUST-00829,Female,1,No,No,38,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),55.42,2100.29,Yes
CUST-00830,Male,0,No,Yes,55,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,87.51,3033.5,No
CUST-00831,Male,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),73.16,5276.04,Yes
CUST-00832,Male,0,No,No,4,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,87.87,369.46,No
CUST-00833,Male,0,No,No,44,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),94.65,3102.78,No
CUST-00834,Female,0,No,No,0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),95.44,42.24,No
CUST-00835,Male,0,Yes,No,51,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),122.49,4345.18,No
CUST-00836,Male,0,No,No,72,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,No,Electronic check,86.78,6202.91,Yes
CUST-00837,Male,0,Yes,No,40,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),89.5,2082.45,No
CUST-00838,Male,0,No,No,23,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),96.43,1683.26,No
CUST-00839,Male,1,Yes,No,30,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),98.94,1667.02,No
CUST-00840,Male,0,Yes,No,31,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Electronic check,70.51,2223.49,No
CUST-00841,Male,0,No,No,26,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,86.88,2301.62,No
CUST-00842,Female,0,Yes,No,13,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.7,1111.47,No
CUST-00843,Male,0,No,Yes,23,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),124.72,2272.2,No
CUST-00844,Male,0,Yes,Yes,40,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,162.61,4675.85,Yes
CUST-00845,Male,0,No,Yes,48,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,115.2,3223.94,No
CUST-00846,Male,0,Yes,No,60,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,118.28,5676.55,Yes
CUST-00847,Male,0,Yes,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,60.04,2202.75,Yes
CUST-00848,Male,0,No,No,26,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,76.55,676.79,No
CUST-00849,Male,1,No,Yes,0,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,157.84,0.0,Yes
CUST-00850,Female,0,No,Yes,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),112.4,4724.78,No
CUST-00851,Male,1,Yes,No,55,Yes,No,No,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,124.77,3650.31,No
CUST-00852,Female,0,Yes,No,44,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),65.19,2882.58,No
CUST-00853,Male,0,No,No,49,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,99.08,4806.04,No
CUST-00854,Female,1,Yes,Yes,0,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Electronic check,118.73,0.0,Yes
CUST-00855,Male,0,Yes,No,70,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,93.3,6539.58,Yes
CUST-00856,Male,1,Yes,No,20,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),113.74,1205.93,Yes
CUST-00857,Male,0,No,No,29,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),121.37,2084.34,No
CUST-00858,Male,1,No,No,27,Yes,No,No,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,138.07,2198.65,Yes
CUST-00859,Male,0,Yes,No,53,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),98.46,2697.35,Yes
CUST-00860,Female,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),146.57,123.44,No
CUST-00861,Female,0,No,Yes,62,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),75.05,4701.13,No
CUST-00862,Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,108.99,85.48,Yes
CUST-00863,Female,0,No,No,39,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),77.01,3047.61,No
CUST-00864,Female,1,No,No,1,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,95.25,26.11,No
CUST-00865,Female,0,Yes,No,30,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),113.71,2423.49,No
CUST-00866,Male,0,Yes,No,64,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,64.21,4140.01,No
CUST-00867,Female,0,No,No,23,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),127.05,2464.33,No
CUST-00868,Female,1,Yes,No,44,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,80.92,1627.66,No
CUST-00869,Male,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),37.14,416.57,No
CUST-00870,Female,1,No,No,33,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,93.48,2288.61,Yes
CUST-00871,Female,0,Yes,Yes,9,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),59.2,531.53,Yes
CUST-00872,Female,0,No,No,71,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),46.84,3366.9,No
CUST-00873,Male,0,No,No,0,Yes,No,No,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),78.02,0.0,No
CUST-00874,Female,0,No,No,27,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,81.26,747.65,No
CUST-00875,Female,0,No,Yes,28,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),115.87,1727.04,No
CUST-00876,Female,1,Yes,No,11,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),119.29,1087.8,Yes
CUST-00877,Male,0,Yes,No,10,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,143.97,941.13,No
CUST-00878,Male,0,No,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,124.39,4799.84,No
CUST-00879,Female,0,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,120.36,1249.24,No
CUST-00880,Female,0,Yes,No,63,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,38.99,2425.55,Yes
CUST-00881,Female,0,Yes,No,59,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,No,Electronic check,66.85,3897.09,No
CUST-00882,Female,0,No,No,45,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,122.2,4460.54,Yes
CUST-00883,Male,0,No,No,28,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,110.39,1916.91,No
CUST-00884,Male,1,No,No,45,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),153.67,4764.62,Yes
