customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-02432,Female,1,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,No,Credit card (automatic),96.51,3066.77,No
CUST-02433,Male,0,Yes,No,55,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,42.92,2329.2,No
CUST-02434,Female,0,Yes,Yes,1,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Electronic check,60.89,92.68,No
CUST-02435,Female,0,Yes,No,13,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,75.39,949.43,No
CUST-02436,Female,1,Yes,No,12,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,74.44,927.65,No
CUST-02437,Male,0,No,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,75.96,1759.31,No
CUST-02438,Male,0,No,No,68,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,92.13,6280.86,Yes
CUST-02439,Male,0,No,No,33,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),69.01,2271.08,Yes
CUST-02440,Male,0,No,No,18,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),36.33,607.55,No
CUST-02441,Female,0,Yes,Yes,29,No,No phone service,DSL,Yes,No,No,No,Yes,No,One year,No,Electronic check,76.11,2212.66,Yes
CUST-02442,Female,1,Yes,Yes,48,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),47.8,2315.78,Yes
CUST-02443,Female,0,No,No,42,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),48.05,1968.41,No
CUST-02444,Female,0,Yes,Yes,15,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Mailed check,30.86,415.5,No
CUST-02445,Male,1,Yes,No,51,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,109.0,5599.71,No
CUST-02446,Male,0,Yes,Yes,48,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,24.49,1193.55,Yes
CUST-02447,Male,0,Yes,No,10,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,21.77,246.77,Yes
CUST-02448,Female,0,No,No,46,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),90.49,4115.19,No
CUST-02449,Male,1,Yes,No,34,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,88.48,2998.39,No
CUST-02450,Male,0,No,No,70,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),53.05,3738.21,No
CUST-02451,Female,0,No,Yes,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),92.06,2536.83,No
CUST-02452,Female,0,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Mailed check,66.77,3507.65,No
CUST-02453,Male,0,Yes,No,22,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,90.83,1999.15,Yes
CUST-02454,Male,0,Yes,No,23,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),72.58,1708.68,Yes
CUST-02455,Male,0,Yes,No,9,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),91.25,804.13,Yes
CUST-02456,Male,0,No,No,60,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,95.27,5748.98,No
CUST-02457,Male,0,No,No,7,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),46.36,275.44,Yes
CUST-02458,Male,0,No,No,47,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),56.52,2624.64,No
CUST-02459,Female,0,Yes,No,28,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Mailed check,68.44,1895.35,Yes
CUST-02460,Female,0,No,No,25,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,37.05,947.16,No
CUST-02461,Female,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,115.03,4149.01,No
CUST-02462,Male,0,No,No,51,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Mailed check,110.41,5607.35,No
CUST-02463,Female,0,No,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),95.7,3549.05,Yes
CUST-02464,Male,0,No,No,5,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Electronic check,37.83,228.13,No
CUST-02465,Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,63.31,440.11,Yes
CUST-02466,Female,1,No,No,16,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,110.73,1791.29,No
CUST-02467,Male,0,Yes,No,61,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,79.22,4816.97,No
CUST-02468,Male,1,No,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,56.54,1887.08,No
CUST-02469,Female,0,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),27.16,525.58,No
CUST-02470,Female,0,Yes,No,69,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Electronic check,28.01,1939.36,No
CUST-02471,Female,1,No,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,85.83,3078.5,No
CUST-02472,Male,0,No,Yes,37,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,49.15,1843.98,No
CUST-02473,Female,0,Yes,Yes,14,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,67.67,992.99,Yes
CUST-02474,Female,0,Yes,Yes,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,93.16,3590.06,Yes
CUST-02475,Male,0,Yes,No,8,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),36.28,291.88,No
CUST-02476,Female,0,No,No,52,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),25.76,1307.72,No
CUST-02477,Female,0,No,Yes,69,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),55.66,3817.94,Yes
CUST-02478,Female,0,No,No,65,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,34.24,2239.21,No
CUST-02479,Male,0,No,No,51,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),69.04,3567.02,Yes
CUST-02480,Male,1,Yes,Yes,0,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),73.28,35.3,No
CUST-02481,Male,0,No,No,29,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),29.06,818.5,No
CUST-02482,Male,0,Yes,No,0,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,97.29,0.0,No
CUST-02483,Female,0,No,No,38,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,20.33,782.47,No
CUST-02484,Male,0,No,No,15,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),52.41,789.54,No
CUST-02485,Male,0,No,No,16,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),22.68,358.91,No
CUST-02486,Female,0,Yes,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),88.71,1860.43,No
CUST-02487,Female,0,Yes,No,30,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,105.85,3184.67,Yes
CUST-02488,Female,0,Yes,No,39,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,52.82,2049.68,No
CUST-02489,Male,0,No,No,26,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),50.82,1288.44,Yes
CUST-02490,Male,1,Yes,No,35,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,87.43,3035.97,No
CUST-02491,Male,0,Yes,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),105.15,271.84,No
CUST-02492,Female,0,Yes,Yes,68,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,106.71,7211.88,No
CUST-02493,Female,0,No,No,24,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),76.43,1871.06,No
CUST-02494,Male,0,Yes,No,29,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,77.4,2207.14,Yes
CUST-02495,Female,1,No,No,46,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.94,3634.13,Yes
CUST-02496,Female,0,No,Yes,11,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,68.81,789.55,Yes
CUST-02497,Female,0,No,Yes,26,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),71.09,1893.69,Yes
CUST-02498,Male,0,Yes,No,44,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,No,Electronic check,27.47,1179.25,No
CUST-02499,Female,0,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),116.26,7233.85,No
CUST-02500,Female,0,Yes,No,54,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,24.19,1272.51,No
CUST-02501,Male,0,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),66.04,1933.23,No
CUST-02502,Male,1,Yes,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,96.54,1272.99,No
CUST-02503,Female,0,No,Yes,55,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,76.31,4189.98,No
CUST-02504,Female,1,Yes,Yes,18,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),27.61,535.18,No
CUST-02505,Male,0,No,Yes,25,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),73.54,1800.6,No
CUST-02506,Male,0,Yes,Yes,70,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),108.53,7594.75,No
CUST-02507,Female,1,No,No,37,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Electronic check,80.2,2977.57,No
CUST-02508,Female,0,No,No,68,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),95.93,6549.14,No
CUST-02509,Female,0,No,Yes,35,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),64.25,2213.02,No
CUST-02510,Female,0,No,Yes,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),49.21,840.06,No
CUST-02511,Male,0,No,Yes,56,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),38.01,2124.06,No
CUST-02512,Female,0,No,No,22,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),102.92,2255.88,No
CUST-02513,Female,0,Yes,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,88.65,1138.38,Yes
CUST-02514,Male,0,No,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,35.79,2483.41,Yes
CUST-02515,Female,0,Yes,No,21,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),73.17,1503.58,No
CUST-02516,Male,0,Yes,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),88.97,2427.49,Yes
CUST-02517,Female,0,Yes,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),74.8,3129.29,Yes
CUST-02518,Female,0,Yes,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,112.95,1935.06,No
CUST-02519,Male,1,Yes,No,35,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),36.48,1325.63,No
CUST-02520,Male,0,Yes,Yes,6,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),89.43,534.35,Yes
CUST-02521,Female,0,Yes,No,22,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,79.65,1784.74,No
CUST-02522,Female,1,No,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,109.89,3583.96,Yes
CUST-02523,Female,0,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),104.26,2090.66,Yes
CUST-02524,Male,1,No,Yes,69,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,82.85,5704.87,Yes
CUST-02525,Female,0,Yes,No,46,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,61.6,2853.52,No
CUST-02526,Male,0,No,No,52,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,34.41,1743.01,No
CUST-02527,Male,0,No,No,40,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Electronic check,98.29,3926.37,No
CUST-02528,Female,0,No,No,31,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Electronic check,100.45,3113.41,No
CUST-02529,Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),54.21,739.2,No
CUST-02530,Female,0,Yes,No,16,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,40.62,638.39,No
CUST-02531,Female,0,No,No,24,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),111.17,2650.14,Yes
CUST-02532,Female,0,No,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,64.89,4076.98,Yes
CUST-02533,Female,0,No,No,72,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),91.62,6590.42,No
CUST-02534,Female,0,No,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,80.17,3743.44,No
CUST-02535,Male,0,Yes,No,34,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),87.96,2945.17,No
CUST-02536,Male,0,No,No,36,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,19.85,763.63,No
CUST-02537,Female,1,Yes,No,54,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Mailed check,80.62,4380.03,No
CUST-02538,Female,0,No,No,16,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,72.97,1216.06,No
CUST-02539,Male,1,Yes,No,27,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),93.35,2536.72,No
CUST-02540,Male,0,No,No,0,Yes,No,DSL,No,No,Yes,No,No,No,Two year,No,Mailed check,111.77,38.29,Yes
CUST-02541,Male,0,Yes,Yes,52,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),100.99,5246.51,No
CUST-02542,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,62.22,4464.76,No
CUST-02543,Female,0,No,No,54,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,77.56,4237.62,Yes
CUST-02544,Female,0,No,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,41.86,2478.55,No
CUST-02545,Male,0,No,No,12,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,No,Mailed check,18.24,190.55,No
CUST-02546,Female,0,Yes,Yes,46,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,32.53,1513.2,No
CUST-02547,Male,0,Yes,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,25.22,1564.39,Yes
CUST-02548,Female,0,No,No,31,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),92.99,2875.77,Yes
CUST-02549,Male,0,No,No,27,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,36.76,1035.74,No
CUST-02550,Female,0,No,No,52,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),29.14,1491.86,No
CUST-02551,Male,0,Yes,No,30,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,46.5,1396.07,Yes
CUST-02552,Male,0,No,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),111.36,803.19,Yes
CUST-02553,Female,0,Yes,No,71,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),45.48,3186.26,Yes
CUST-02554,Male,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,83.69,1965.77,No
CUST-02555,Female,0,Yes,No,32,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,101.36,3268.11,No
CUST-02556,Female,0,Yes,Yes,67,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),100.89,6801.64,Yes
CUST-02557,Male,0,No,No,6,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),112.37,683.4,Yes
CUST-02558,Female,0,No,Yes,65,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,No,Mailed check,54.24,3479.42,No
CUST-02559,Female,0,Yes,No,45,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Mailed check,66.8,3001.18,No
CUST-02560,Female,1,Yes,Yes,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,41.76,189.09,No
CUST-02561,Female,1,Yes,Yes,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),24.49,405.02,Yes
CUST-02562,Female,0,No,Yes,51,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),115.82,5876.64,No
CUST-02563,Male,0,Yes,Yes,11,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.67,1106.68,No
CUST-02564,Female,0,Yes,Yes,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),49.5,3058.43,No
CUST-02565,Female,0,No,No,34,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),96.99,3270.25,Yes
CUST-02566,Female,0,No,Yes,61,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,100.97,6208.75,Yes
CUST-02567,Female,0,No,No,20,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),42.51,811.74,No
CUST-02568,Female,1,No,Yes,65,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,111.38,7201.14,No
CUST-02569,Male,0,No,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,50.05,2619.41,No
CUST-02570,Female,0,No,No,20,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,74.8,1473.01,No
CUST-02571,Male,0,No,Yes,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),97.76,1416.08,No
CUST-02572,Male,0,No,No,22,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),77.01,1667.92,Yes
CUST-02573,Male,0,Yes,Yes,30,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,43.95,1330.86,Yes
CUST-02574,Male,1,No,No,53,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,111.27,5887.95,No
CUST-02575,Female,0,Yes,No,54,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,18.34,949.39,No
CUST-02576,Male,0,Yes,Yes,25,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Electronic check,70.49,1783.05,No
CUST-02577,Male,0,Yes,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),22.47,1197.48,Yes
CUST-02578,Female,0,Yes,Yes,65,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),83.48,5458.86,Yes
CUST-02579,Female,0,No,No,38,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),22.24,844.12,No
CUST-02580,Female,0,No,No,6,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Mailed check,23.67,189.61,Yes
CUST-02581,Male,0,No,No,38,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),67.32,2588.14,No
CUST-02582,Female,0,No,No,31,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,86.78,2684.19,Yes
CUST-02583,Female,0,No,Yes,25,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),60.1,1462.45,No
CUST-02584,Male,0,Yes,Yes,28,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),109.4,3038.64,Yes
CUST-02585,Female,0,No,Yes,24,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),110.7,2684.01,No
CUST-02586,Female,0,No,No,55,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),62.87,3495.82,Yes
CUST-02587,Female,0,Yes,Yes,30,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,78.22,2362.84,No
CUST-02588,Female,0,No,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),115.91,7522.94,Yes
CUST-02589,Male,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,100.17,85.77,No
CUST-02590,Female,0,Yes,Yes,46,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Electronic check,31.43,1431.66,No
CUST-02591,Female,0,Yes,No,28,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.11,702.23,No
CUST-02592,Male,0,Yes,No,48,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,74.94,3619.7,No
CUST-02593,Female,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),102.26,7329.03,No
CUST-02594,Male,0,No,No,31,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,93.72,2857.41,Yes
CUST-02595,Female,0,Yes,No,29,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,80.66,2296.79,Yes
CUST-02596,Male,1,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,101.49,1437.44,Yes
CUST-02597,Male,0,No,No,61,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),31.02,1927.09,No
CUST-02598,Male,0,Yes,No,16,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),65.08,1031.94,No
CUST-02599,Male,0,Yes,Yes,21,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,96.93,2019.3,Yes
CUST-02600,Female,0,No,No,29,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),33.99,937.71,No
CUST-02601,Male,0,No,Yes,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.34,786.19,No
CUST-02602,Female,0,No,Yes,51,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Mailed check,63.92,3285.39,No
CUST-02603,Male,0,Yes,No,7,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Mailed check,25.5,137.46,No
CUST-02604,Male,0,No,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.25,1308.59,No
CUST-02605,Male,0,Yes,No,38,No,No phone service,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,68.76,2640.99,No
CUST-02606,Female,0,Yes,Yes,30,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),108.7,3292.95,Yes
CUST-02607,Male,0,No,No,11,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,28.26,329.45,No
CUST-02608,Female,0,Yes,No,32,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,30.95,942.5,No
CUST-02609,Female,1,Yes,Yes,57,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),23.76,1348.66,No
