customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00743,Male,1,Yes,No,57.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,107.94,6180.59,No
CUST-00744,Female,0,No,No,26.0,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,112.68,2884.71,No
CUST-00745,Female,0,Yes,No,38.0,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),23.69,903.25,No
CUST-00746,Male,0,No,No,21.0,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,103.92,2208.95,No
CUST-00747,Female,0,No,No,41.0,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),78.21,3226.61,Yes
CUST-00748,Male,1,Yes,No,36.0,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),74.61,2665.58,No
CUST-00749,Female,1,No,No,70.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),89.52,6249.18,No
CUST-00750,Female,1,Yes,Yes,69.0,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),45.28,,No
CUST-00751,Female,0,Yes,No,34.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),30.39,1066.67,No
CUST-00752,Female,0,Yes,Yes,70.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),42.58,3023.02,No
CUST-00753,Male,0,Yes,No,0.0,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,110.82,0.0,No
CUST-00754,Male,0,Yes,Yes,67.0,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,105.7,7123.59,No
CUST-00755,Female,0,Yes,No,12.0,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),25.15,338.34,No
CUST-00756,Female,0,No,No,10.0,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,No,Electronic check,28.51,,No
CUST-00757,Female,0,Yes,No,51.0,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,110.79,,No
CUST-00758,Male,1,No,Yes,39.0,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,113.66,4450.73,Yes
CUST-00759,Male,0,No,No,59.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,96.84,5753.69,Yes
CUST-00760,Male,0,Yes,No,43.0,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,,2061.58,No
CUST-00761,Male,0,No,No,17.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,54.36,,No
CUST-00762,Female,0,No,Yes,-16.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),94.09,1543.13,No
CUST-00763,Male,0,Yes,No,14.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),98.49,1406.16,Yes
CUST-00764,Female,0,No,No,38.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Mailed check,93.11,3538.72,No
CUST-00765,Male,0,Yes,No,17.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,97.16,1620.63,No
CUST-00766,Male,1,No,No,66.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,108.67,7122.25,No
CUST-00767,Female,1,Yes,No,19.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,,830.16,No
CUST-00768,Male,0,Yes,Yes,23.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,32.59,734.55,No
CUST-00769,Female,0,No,No,63.0,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),85.79,5355.43,No
CUST-00770,Male,0,Yes,Yes,70.0,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),39.6,2727.91,No
CUST-00771,Male,0,No,No,51.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Mailed check,103.52,5319.7,No
CUST-00772,Male,0,Yes,No,70.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),99.65,6955.25,No
CUST-00773,Female,0,No,No,49.0,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),109.55,5387.63,Yes
CUST-00774,Female,1,No,No,48.0,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,25.67,1223.4,Yes
CUST-00775,Female,1,No,No,14.0,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,102.46,1412.12,No
CUST-00776,Male,0,Yes,No,3.0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,,,No
CUST-00777,Male,0,Yes,No,38.0,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),37.99,1464.49,Yes
CUST-00778,Male,1,Yes,No,48.0,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,46.42,,No
CUST-00779,Female,0,No,No,37.0,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),76.21,2868.17,No
CUST-00780,Male,1,Yes,No,14.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),,,No
CUST-00781,Female,0,No,Yes,64.0,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,,6768.46,No
CUST-00782,Male,1,Yes,No,62.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,28.39,1721.78,No
CUST-00783,Male,0,No,Yes,,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),70.34,,No
CUST-00784,Female,0,No,Yes,30.0,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),51.6,1501.45,No
CUST-00785,Female,1,Yes,Yes,7.0,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,20.6,155.75,No
CUST-00786,Male,0,No,No,21.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),19.76,423.08,No
CUST-00787,Female,0,No,No,56.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,31.8,1763.59,No
CUST-00788,Female,0,No,No,48.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,70.15,3407.44,No
CUST-00789,Male,0,Yes,Yes,71.0,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,104.25,7382.57,No
CUST-00790,Female,0,No,No,17.0,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),103.94,1751.56,Yes
CUST-00791,Female,0,No,No,5.0,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),89.33,482.13,Yes
CUST-00792,Male,1,No,No,1.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,51.18,85.43,Yes
CUST-00793,Male,0,Yes,No,27.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,84.67,,No
CUST-00794,Female,0,No,No,37.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Weekly,No,Electronic check,,2041.69,Yes
CUST-00795,Female,1,Yes,No,20.0,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,62.74,1267.36,No
CUST-00796,Female,0,Yes,Yes,44.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,40.93,1806.39,No
CUST-00797,Female,0,No,Yes,18.0,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),80.21,1490.3,No
CUST-00798,Female,0,No,No,62.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,79.7,4913.63,No
CUST-00799,Male,0,Yes,No,20.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),29.38,625.34,No
CUST-00800,Female,0,Yes,Yes,64.0,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Electronic check,79.56,5105.83,Yes
CUST-00801,Male,0,Yes,No,51.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,81.59,4124.28,No
CUST-00802,Male,0,Yes,No,,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),113.16,4029.17,No
CUST-00803,Female,0,No,Yes,62.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),,3616.04,No
CUST-00804,Male,0,No,No,50.0,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),117.02,5832.51,No
CUST-00805,Female,0,No,No,62.0,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,60.0,,No
CUST-00806,Female,0,Yes,No,18.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),64.38,1139.24,No
CUST-00807,Male,0,No,No,26.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,76.73,2009.61,No
CUST-00808,Female,0,Yes,No,48.0,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),71.87,,Yes
CUST-00809,Male,0,Yes,No,20.0,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,No,Credit card (automatic),,545.24,No
CUST-00810,Female,0,Yes,Yes,28.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Mailed check,,3061.44,No
CUST-00811,Female,1,Yes,No,49.0,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),67.71,3342.81,No
CUST-00812,Female,1,No,No,51.0,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),117.34,6025.68,No
CUST-00813,Female,0,No,No,69.0,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),109.47,7595.07,No
CUST-00814,Female,0,No,No,,Yes,No,DSL,No,No,No,No,No,No,Weekly,Yes,Electronic check,29.65,202.14,No
CUST-00815,Female,1,Yes,No,44.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),55.99,2508.29,No
CUST-00816,Female,0,No,No,32.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,52.52,1658.99,No
CUST-00817,Male,0,Yes,No,66.0,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Electronic check,73.32,4795.62,No
CUST-00818,Male,0,Yes,Yes,43.0,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,110.61,4769.16,Yes
CUST-00819,Female,1,No,Yes,53.0,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Mailed check,49.65,2672.41,No
CUST-00820,Male,0,No,No,8.0,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,116.72,931.08,Yes
CUST-00821,Female,0,No,No,62.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,102.64,6388.71,No
CUST-00822,Male,0,No,No,60.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,32.32,,Yes
CUST-00823,Female,0,Yes,No,70.0,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),77.14,5374.69,Yes
CUST-00824,Female,0,No,No,51.0,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Electronic check,85.02,4374.28,No
CUST-00825,Female,0,No,Yes,14.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,110.28,1545.52,Yes
CUST-00826,Male,0,Yes,Yes,44.0,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,76.85,3342.35,No
CUST-00827,Female,0,Yes,Yes,48.0,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),95.95,4599.24,Yes
CUST-00828,Male,0,No,No,24.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),71.67,1706.21,No
CUST-00829,Male,0,No,No,2.0,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,No,Mailed check,90.37,179.37,No
CUST-00830,Female,0,Yes,No,16.0,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),25.47,456.69,No
CUST-00831,Male,0,No,Yes,7.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),,737.52,Yes
CUST-00832,Female,0,Yes,No,60.0,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),31.35,1841.11,No
CUST-00833,Female,0,No,Yes,43.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,34.46,1483.33,No
CUST-00834,Female,0,No,No,44.0,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),81.11,3588.28,Yes
CUST-00835,Female,1,Yes,Yes,44.0,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),70.69,3062.83,No
CUST-00836,Female,0,No,No,64.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),58.01,3737.78,Yes
CUST-00837,Female,0,Yes,No,25.0,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),114.88,2903.94,No
CUST-00838,Male,0,No,No,60.0,No,No phone service,Fiber optic,No,Yes,No,No,No,No,One year,No,Mailed check,93.95,5607.86,Yes
CUST-00839,Female,0,Yes,Yes,1.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,75.77,55.88,No
CUST-00840,Male,0,Yes,No,31.0,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),51.97,1622.68,No
CUST-00841,Male,0,Yes,Yes,7.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,58.05,422.37,No
CUST-00842,Female,0,Yes,No,14.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Electronic check,41.94,,No
CUST-00843,Male,0,Yes,No,19.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,113.13,2135.64,No
CUST-00844,Female,0,No,No,21.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),85.19,1810.29,No
CUST-00845,Female,0,No,No,63.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),86.39,5440.24,No
CUST-00846,Female,0,No,No,36.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,,3758.62,Yes
CUST-00847,Female,0,No,No,,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,86.38,3573.85,No
CUST-00848,Male,0,Yes,No,4.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),101.68,426.18,Yes
CUST-00849,Male,1,No,Yes,40.0,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),74.36,2933.88,Yes
CUST-00850,Male,0,Yes,No,36.0,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Electronic check,73.54,2625.13,No
CUST-00851,Female,0,No,No,61.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),101.83,6239.03,Yes
CUST-00852,Female,0,No,No,72.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),24.39,1762.95,No
CUST-00853,Female,0,No,No,30.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,93.92,2822.74,No
CUST-00854,Male,0,Yes,Yes,21.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,46.02,1015.23,No
CUST-00855,Female,0,Yes,No,50.0,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,87.21,4317.91,No
CUST-00856,Male,0,Yes,No,14.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),63.29,840.33,Yes
CUST-00857,Female,0,Yes,No,65.0,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),89.52,5797.41,No
CUST-00858,Female,0,Yes,No,15.0,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),86.21,1329.41,Yes
CUST-00859,Female,0,Yes,No,7.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,54.49,385.79,Yes
CUST-00860,Female,0,Yes,No,59.0,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),71.75,4227.74,No
CUST-00861,Female,0,No,Yes,61.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),,1535.41,No
CUST-00862,Female,0,No,No,36.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,64.48,2334.8,No
CUST-00863,Female,0,Yes,No,48.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,58.15,2792.37,No
CUST-00864,Female,0,Yes,No,,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,,6297.0,No
CUST-00865,Male,0,No,No,69.0,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,One year,No,Bank transfer (automatic),42.1,2881.15,No
CUST-00866,Female,0,No,Yes,42.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,98.05,4088.25,No
CUST-00867,Male,0,No,No,39.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),62.24,2418.87,No
CUST-00868,Male,0,No,No,45.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,89.67,4030.42,Yes
CUST-00869,Female,0,No,No,47.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,90.5,4275.81,Yes
CUST-00870,Male,0,Yes,No,34.0,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,86.58,2943.42,No
CUST-00871,Male,0,Yes,Yes,-9.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),112.93,5987.0,No
CUST-00872,Male,0,No,No,29.0,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,No,Credit card (automatic),,968.37,No
CUST-00873,Male,0,Yes,Yes,70.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,,3837.98,No
CUST-00874,Male,1,Yes,No,,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),116.44,6033.38,No
CUST-00875,Female,0,Yes,No,54.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),94.23,5135.55,No
CUST-00876,Female,0,Yes,No,45.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Mailed check,37.11,1671.67,No
CUST-00877,Female,0,No,No,21.0,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),86.36,1796.46,Yes
CUST-00878,Male,1,Yes,Yes,-19.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,101.03,6232.37,No
CUST-00879,Female,0,No,No,13.0,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),31.49,414.94,No
CUST-00880,Female,0,Yes,Yes,18.0,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,19.45,,No
CUST-00881,Female,0,Yes,No,51.0,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,No,Electronic check,46.14,2308.75,No
CUST-00882,Male,0,No,No,0.0,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),109.09,0.0,No
CUST-00883,Male,1,No,No,3.0,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,52.99,195.1,Yes
CUST-00884,Female,1,No,No,36.0,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Electronic check,32.25,1206.3,No
CUST-00885,Female,0,Yes,No,71.0,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,61.97,,No
CUST-00886,Male,0,No,No,-8.0,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),68.52,4641.5,No
CUST-00887,Female,0,Yes,No,45.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Weekly,Yes,Electronic check,107.97,4877.53,Yes
CUST-00888,Male,0,Yes,Yes,32.0,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,23.06,,No
CUST-00889,Female,0,Yes,No,67.0,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),100.15,6702.47,No
CUST-00890,Female,1,No,No,65.0,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),,5933.04,No
CUST-00891,Female,0,No,No,7.0,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,89.84,626.9,Yes
CUST-00892,Male,0,Yes,Yes,4.0,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Mailed check,,417.89,Yes
CUST-00893,Female,1,Yes,No,9.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,80.76,678.59,No
CUST-00894,Female,0,No,No,62.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,42.21,2579.92,No
CUST-00895,Male,0,No,No,34.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),97.17,3334.54,Yes
CUST-00896,Female,0,Yes,No,55.0,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),,,Yes
CUST-00897,Male,0,No,No,38.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,82.69,3139.77,No
CUST-00898,Female,0,No,No,29.0,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,76.78,2274.18,Yes
CUST-00899,Male,0,No,No,,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Electronic check,69.77,3743.89,No
CUST-00900,Female,0,No,No,34.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),25.72,915.35,No
CUST-00901,Male,1,No,No,40.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),34.59,,No
CUST-00902,Female,0,No,Yes,44.0,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,59.73,2630.59,Yes
CUST-00903,Male,0,Yes,Yes,68.0,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),22.56,1499.49,No
CUST-00904,Female,0,Yes,No,24.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,111.89,2725.69,No
CUST-00905,Female,0,No,No,31.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,,3186.98,No
CUST-00906,Male,0,Yes,Yes,38.0,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,38.13,1447.61,Yes
CUST-00907,Female,0,Yes,Yes,34.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),,3880.26,Yes
CUST-00908,Male,0,No,No,42.0,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,84.95,3600.71,No
CUST-00909,Male,0,Yes,No,29.0,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),,2532.31,No
CUST-00910,Female,0,No,No,45.0,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),36.4,1617.21,No
CUST-00911,Female,0,No,Yes,14.0,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,57.83,846.59,No
CUST-00912,Male,0,Yes,Yes,56.0,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),,1515.75,No
CUST-00913,Female,0,Yes,No,51.0,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),83.05,4279.76,Yes
CUST-00914,Female,0,Yes,No,71.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,,8060.98,No
CUST-00915,Male,0,No,No,28.0,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,41.84,1123.24,Yes
CUST-00916,Male,0,Yes,No,11.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),,201.08,Yes
